rank,segment_id,country,road_class,SpeedLimit,F85thPercentileSpeed,expected_speed,speed_residual
6248,48709,Thailand,secondary,90.0,79.0,73.48086720992181,5.519132790078189
6249,PR/1116,India,primary,55.0,58.375,52.860515341378814,5.5144846586211855
6250,34704,Thailand,primary,90.0,87.0,81.4855956189742,5.514404381025798
6251,51661,Thailand,secondary,80.0,90.25,84.73642862621665,5.51357137378335
6252,28065,Thailand,primary,90.0,97.0,91.48658085695472,5.513419143045283
6253,39128,Thailand,secondary,80.0,77.5,71.98745201722511,5.51254798277489
6254,55834,Thailand,primary,80.0,81.5,75.98880899620391,5.511191003796085
6255,44382,Thailand,secondary,80.0,75.0,69.49234634556716,5.507653654432843
6256,20339,Thailand,primary,90.0,96.0,90.49595326932777,5.504046730672229
6257,7402,Thailand,trunk,90.0,102.0,96.4976673895242,5.502332610475804
6258,54580,Thailand,secondary,90.0,74.5,69.00139575710949,5.498604242890508
6259,53474,Thailand,secondary,86.0,82.66666667,77.1717313640878,5.494935305912193
6260,TR/12408,India,trunk,80.0,85.5,80.00610691284132,5.493893087158682
6261,26050,Thailand,primary,80.0,85.0,79.50822900399295,5.491770996007048
6262,35762,Thailand,trunk,90.0,104.0,98.51240263715842,5.4875973628415835
6263,42885,Thailand,secondary,30.0,76.0,70.51844982658093,5.481550173419066
6264,39776,Thailand,secondary,80.0,75.0,69.51864926882212,5.4813507311778835
6265,27918,Thailand,primary,80.0,81.0,75.51874418422715,5.481255815772855
6266,PR/585,India,primary,55.0,65.0,59.52242458891023,5.4775754110897665
6267,PR/1251,India,primary,55.0,45.0,39.52455846219887,5.475441537801132
6268,SE/10760,India,secondary,45.0,53.5,48.025153382682426,5.474846617317574
6269,5319,Thailand,trunk,80.0,101.0,95.5319714951613,5.468028504838699
6270,260,Thailand,primary,90.0,94.0,88.53647946702795,5.463520532972055
6271,49552,Thailand,secondary,90.0,75.0,69.53655947353921,5.463440526460786
6272,PR/2222,India,primary,30.0,47.0,41.5463604394298,5.453639560570203
6273,52971,Thailand,secondary,90.0,88.5,83.04979678377633,5.45020321622367
6274,39413,Thailand,secondary,80.0,72.0,66.55356185107777,5.446438148922226
6275,36853,Thailand,trunk,80.0,100.0,94.55800768822499,5.44199231177501
6276,31475,Thailand,primary,90.0,98.0,92.56216993277678,5.437830067223217
6277,TR/12173,India,trunk,40.0,53.0,47.56559903377427,5.434400966225731
6278,SE/6352,India,secondary,55.0,58.333333333333336,52.900073301412704,5.433260031920632
6279,33293,Thailand,motorway,90.0,86.0,80.57293518586232,5.42706481413768
6280,40388,Thailand,secondary,80.0,83.0,77.57653239337122,5.423467606628776
6281,51715,Thailand,secondary,86.0,89.0,83.58038392332439,5.419616076675609
6282,54126,Thailand,secondary,85.0,78.0,72.58229250486801,5.417707495131992
6283,49118,Thailand,secondary,90.0,89.0,83.58486951786288,5.415130482137116
6284,PR/1783,India,primary,80.0,53.0,47.586782218075776,5.413217781924224
6285,SE/10804,India,secondary,30.0,45.75,40.33756716874341,5.412432831256588
6286,9828,Thailand,trunk,90.0,103.0,97.59015863698734,5.40984136301266
6287,45013,Thailand,secondary,80.0,70.0,64.59164322275768,5.408356777242318
6288,45011,Thailand,secondary,80.0,70.0,64.59164322275768,5.408356777242318
6289,42700,Thailand,secondary,80.0,81.0,75.59277464069076,5.407225359309237
6290,TR/11438,India,trunk,80.0,86.0,80.59376634189135,5.406233658108647
6291,43638,Thailand,secondary,90.0,78.5,73.09746992762503,5.402530072374972
6292,52603,Thailand,secondary,90.0,87.16666667,81.76449361709571,5.402173052904288
6293,PR/1242,India,primary,55.0,64.5,59.10002230959481,5.399977690405187
6294,51323,Thailand,secondary,90.0,75.5,70.10153571619814,5.398464283801857
6295,42868,Thailand,secondary,90.0,82.5,77.10257580237196,5.397424197628041
6296,43409,Thailand,secondary,80.0,78.0,72.60665512968887,5.393344870311125
6297,38979,Thailand,secondary,90.0,90.0,84.61607706843837,5.383922931561628
6298,19152,Thailand,primary,30.0,99.0,93.61675703336816,5.38324296663184
6299,TR/12720,India,trunk,55.0,74.0,68.6172745552357,5.382725444764304
6300,TR/12845,India,trunk,80.0,74.0,68.6172745552357,5.382725444764304
6301,54614,Thailand,secondary,80.0,88.0,82.6186273581068,5.3813726418931935
6302,54304,Thailand,secondary,90.0,87.0,81.619674021983,5.380325978016998
6303,21815,Thailand,primary,90.0,95.0,89.6288962780677,5.3711037219323
6304,21687,Thailand,primary,80.0,95.0,89.6288962780677,5.3711037219323
6305,18755,Thailand,primary,80.0,95.0,89.6288962780677,5.3711037219323
6306,33673,Thailand,secondary,80.0,69.0,63.62975800790557,5.370241992094428
6307,52571,Thailand,secondary,90.0,84.0,78.63071750654629,5.36928249345371
6308,36629,Thailand,primary,80.0,89.5,84.13106874868697,5.368931251313029
6309,52796,Thailand,secondary,90.0,85.5,80.13727811525514,5.3627218847448574
6310,45711,Thailand,secondary,80.0,76.5,71.13892750740553,5.361072492594474
6311,10631,Thailand,trunk,90.0,100.0,94.63979592350968,5.360204076490319
6312,42975,Thailand,secondary,90.0,85.66666667,80.30993201790369,5.356734652096307
6313,51611,Thailand,secondary,80.0,79.5,74.14656446031054,5.353435539689457
6314,29169,Thailand,primary,90.0,69.0,63.64668579202346,5.353314207976538
6315,PR/1446,India,primary,55.0,69.5,64.14682697136728,5.353173028632725
6316,PR/991,India,primary,55.0,62.0,56.648080489550175,5.351919510449825
6317,54507,Thailand,secondary,80.0,84.0,78.65353141582875,5.346468584171248
6318,17830,Thailand,primary,90.0,99.0,93.65385000183804,5.3461499981619625
6319,TR/11725,India,trunk,55.0,79.5,74.15631632558909,5.3436836744109115
6320,17448,Thailand,trunk,90.0,105.0,99.65939829056595,5.340601709434054
6321,40011,Thailand,secondary,90.0,82.0,76.66178534278507,5.338214657214934
6322,21549,Thailand,primary,85.0,94.0,88.6743636335157,5.325636366484304
6323,36316,Thailand,primary,90.0,79.0,73.6760041038994,5.323995896100598
6324,21142,Thailand,primary,80.0,81.0,75.67688801160516,5.323111988394842
6325,PR/1748,India,primary,55.0,68.75,63.42869801380744,5.321301986192559
6326,PR/3043,India,primary,55.0,61.666666666666664,56.35454480882088,5.312121857845781
6327,27685,Thailand,primary,80.0,74.0,68.68809895974954,5.311901040250461
6328,53841,Thailand,secondary,82.0,81.25,75.93841067962076,5.311589320379241
6329,17272,Thailand,trunk,120.0,93.0,87.69198045999697,5.308019540003031
6330,39016,Thailand,secondary,90.0,78.5,73.19341118094613,5.3065888190538715
6331,16088,Thailand,trunk,80.0,99.5,94.19569732617558,5.304302673824424
6332,16320,Thailand,trunk,90.0,101.0,95.70249630466941,5.29750369533059
6333,36114,Thailand,trunk,90.0,94.0,88.70667398115194,5.293326018848063
6334,27750,Thailand,primary,90.0,88.0,82.71136023649335,5.2886397635066515
6335,18342,Thailand,primary,70.0,81.0,75.71167368076397,5.288326319236035
6336,45559,Thailand,secondary,90.0,83.5,78.2171007414741,5.282899258525902
6337,38422,Thailand,secondary,90.0,84.5,79.2196950486347,5.280304951365295
6338,51391,Thailand,secondary,90.0,84.0,78.72048805830838,5.279511941691624
6339,211,Thailand,primary,90.0,99.0,93.72219187380772,5.277808126192284
6340,55823,Thailand,primary,90.0,91.0,85.72778375831686,5.2722162416831395
6341,35989,Thailand,secondary,90.0,69.83333333,64.56181971784952,5.2715136121504855
6342,43981,Thailand,secondary,80.0,87.0,81.73221946239305,5.267780537606953
6343,31424,Thailand,primary,90.0,75.0,69.7390844431722,5.260915556827797
6344,PR/1037,India,primary,55.0,68.5,63.23939895121082,5.260601048789177
6345,36378,Thailand,trunk,90.0,105.5,100.24153775126946,5.258462248730538
6346,PR/3881,India,primary,55.0,64.5,59.243969037090885,5.256030962909115
6347,SE/8189,India,secondary,55.0,57.5,52.25000530512511,5.249994694874893
6348,36542,Thailand,primary,80.0,76.0,70.75756741382716,5.242432586172839
6349,PR/2515,India,primary,55.0,46.333333333333336,41.091868771155376,5.24146456217796
6350,39617,Thailand,secondary,80.0,72.0,66.75861316787137,5.241386832128626
6351,43256,Thailand,secondary,80.0,72.0,66.75861316787137,5.241386832128626
6352,31433,Thailand,primary,80.0,95.0,89.7592323268297,5.240767673170296
6353,PR/1801,India,primary,55.0,62.0,56.76061242624154,5.2393875737584565
6354,36226,Thailand,trunk,80.0,98.5,93.26363806346559,5.236361936534408
6355,20076,Thailand,primary,90.0,99.0,93.76364856387485,5.2363514361251475
6356,310,Thailand,secondary,80.0,76.0,70.76438130257063,5.2356186974293735
6357,51640,Thailand,secondary,80.0,77.5,72.27182146967655,5.228178530323447
6358,SE/9870,India,secondary,55.0,47.285714285714285,42.05819422120077,5.227520064513513
6359,43049,Thailand,secondary,90.0,85.0,79.77956678216655,5.220433217833445
6360,49096,Thailand,secondary,90.0,66.0,60.78046087745259,5.21953912254741
6361,TR/12023,India,trunk,80.0,72.2,66.981001409005,5.218998590995
6362,PR/1832,India,primary,45.0,51.0,45.78415368188075,5.215846318119247
6363,PR/1043,India,primary,55.0,67.5,62.29269175979684,5.207308240203162
6364,16069,Thailand,trunk,90.0,107.0,101.79797725795754,5.202022742042459
6365,18525,Thailand,primary,90.0,87.0,81.80380462068015,5.196195379319846
6366,36345,Thailand,primary,80.0,85.20833333,80.0130611368452,5.195272193154807
6367,31423,Thailand,primary,90.0,75.0,69.80575110983887,5.194248890161134
6368,34891,Thailand,trunk,90.0,93.0,87.81079079091757,5.189209209082435
6369,54621,Thailand,secondary,90.0,72.0,66.81348816352805,5.186511836471951
6370,37628,Thailand,secondary,80.0,77.0,71.81648870501881,5.183511294981187
6371,TR/12927,India,trunk,55.0,84.0,78.81917195128847,5.180828048711533
6372,45719,Thailand,secondary,90.0,91.0,85.82210617264593,5.177893827354069
6373,52134,Thailand,secondary,80.0,84.5,79.32318331951936,5.176816680480641
6374,40405,Thailand,secondary,90.0,67.5,62.32425006670176,5.175749933298242
6375,45985,Thailand,secondary,90.0,83.0,77.82429211335409,5.17570788664591
6376,7302,Thailand,trunk,30.0,98.5,93.32698619529711,5.17301380470289
6377,50877,Thailand,secondary,90.0,86.33333333,81.16422312199151,5.16911020800849
6378,16250,Thailand,trunk,90.0,106.25,101.08187346504673,5.168126534953274
6379,50162,Thailand,secondary,80.0,84.0,78.83620330804114,5.163796691958865
6380,50302,Thailand,secondary,90.0,86.0,80.83671222246038,5.163287777539622
6381,49807,Thailand,secondary,90.0,80.0,74.83918910357143,5.160810896428572
6382,34470,Thailand,trunk,90.0,98.0,92.84288826385382,5.157111736146177
6383,TR/12401,India,trunk,80.0,79.0,73.84784456685082,5.152155433149176
6384,33799,Thailand,primary,80.0,79.5,74.35279762295622,5.147202377043783
6385,TR/11103,India,trunk,55.0,87.5,82.35326010205894,5.14673989794106
6386,16748,Thailand,secondary,80.0,77.0,71.8558742676844,5.144125732315601
6387,54719,Thailand,secondary,80.0,69.0,63.85918938080818,5.140810619191818
6388,45545,Thailand,secondary,80.0,83.0,77.85984175830414,5.1401582416958576
6389,PR/1278,India,primary,55.0,58.0,52.860515341378814,5.1394846586211855
6390,35688,Thailand,trunk,80.0,91.5,86.363161357222,5.136838642778002
6391,27570,Thailand,primary,80.0,87.0,81.8687513666251,5.131248633374895
6392,18826,Thailand,primary,80.0,80.0,74.871738238932,5.1282617610680035
6393,30995,Thailand,primary,80.0,88.0,82.8725169261617,5.127483073838306
6394,27819,Thailand,primary,50.0,84.0,78.87297511118754,5.127024888812457
6395,27817,Thailand,primary,80.0,84.0,78.87297511118754,5.127024888812457
6396,377,Thailand,secondary,80.0,67.5,62.374778673667436,5.125221326332564
6397,42314,Thailand,secondary,80.0,63.5,58.37516418796574,5.124835812034263
6398,53562,Thailand,secondary,86.0,87.83333333,82.71143295272434,5.121900377275665
6399,37670,Thailand,secondary,80.0,75.0,69.88112943971859,5.118870560281408
6400,32521,Thailand,motorway,40.0,92.0,86.88457268773776,5.115427312262241
6401,24159,Thailand,primary,80.0,80.0,74.8865857617047,5.113414238295306
6402,42941,Thailand,secondary,90.0,85.0,79.8903030285902,5.109696971409804
6403,55368,Thailand,secondary,90.0,74.5,69.39103181684195,5.108968183158055
6404,17142,Thailand,primary,90.0,98.0,92.89112397273884,5.108876027261161
6405,44886,Thailand,secondary,90.0,83.0,77.89420660758024,5.105793392419756
6406,PR/3868,India,primary,55.0,65.5,60.39587925442866,5.104120745571343
6407,43012,Thailand,secondary,80.0,90.0,84.8969743975542,5.103025602445797
6408,44,Thailand,motorway,120.0,100.5,95.39860582434457,5.101394175655429
6409,34114,Thailand,trunk,80.0,95.0,89.89995867174777,5.100041328252232
6410,TR/11462,India,trunk,60.0,82.0,76.90024307582235,5.099756924177655
6411,SE/10443,India,secondary,45.0,47.0,41.90352348470382,5.096476515296182
6412,TR/13263,India,trunk,40.0,56.0,50.905875931018365,5.094124068981635
6413,40096,Thailand,secondary,80.0,77.0,71.90879127741329,5.091208722586714
6414,41166,Thailand,secondary,90.0,87.5,82.41120352206289,5.088796477937109
6415,52411,Thailand,secondary,90.0,86.0,80.91343485539204,5.08656514460796
6416,48646,Thailand,secondary,80.0,80.0,74.914766161981,5.085233838018993
6417,30055,Thailand,primary,80.0,91.0,85.92125515018053,5.078744849819472
6418,30116,Thailand,primary,90.0,91.0,85.92125515018053,5.078744849819472
6419,16092,Thailand,trunk,80.0,97.0,91.92144095134776,5.078559048652238
6420,50480,Thailand,secondary,90.0,88.0,82.92152061821669,5.0784793817833105
6421,35735,Thailand,trunk,90.0,93.5,88.42228509299521,5.07771490700479
6422,29180,Thailand,primary,90.0,98.0,92.9309285979382,5.069071402061795
6423,19873,Thailand,primary,90.0,94.0,88.93156639218726,5.068433607812736
6424,16295,Thailand,trunk,90.0,99.0,93.93885545839905,5.061144541600953
6425,22954,Thailand,primary,90.0,99.0,93.94088719461821,5.059112805381787
6426,16149,Thailand,trunk,90.0,93.5,88.44166693048666,5.058333069513338
6427,17646,Thailand,primary,90.0,89.0,83.9422179521861,5.057782047813902
6428,PR/3639,India,primary,40.0,61.5,56.460394934105764,5.039605065894236
6429,1930,Thailand,trunk,90.0,94.0,88.96084671571232,5.0391532842876785
6430,54595,Thailand,secondary,85.0,89.25,84.2112109849564,5.038789015043605
6431,38243,Thailand,secondary,80.0,74.0,68.96283829443372,5.037161705566277
6432,45973,Thailand,secondary,80.0,73.0,67.96363775587521,5.036362244124788
6433,55414,Thailand,secondary,90.0,80.0,74.9646311175494,5.035368882450598
6434,34325,Thailand,primary,90.0,84.5,79.46762993179996,5.032370068200038
6435,SE/5321,India,secondary,55.0,59.0,53.969384512283774,5.030615487716226
6436,52364,Thailand,secondary,90.0,83.0,77.97357294056391,5.026427059436088
6437,18108,Thailand,primary,90.0,89.0,83.97582267814921,5.024177321850786
6438,27078,Thailand,primary,80.0,85.0,79.9792229478081,5.020777052191903
6439,42818,Thailand,secondary,90.0,87.0,81.97951191590997,5.020488084090033
6440,40129,Thailand,secondary,90.0,85.25,80.2364168402594,5.013583159740605
6441,34551,Thailand,trunk,90.0,96.25,91.23697708119133,5.013022918808673
6442,SE/9334,India,secondary,55.0,56.785714285714285,51.77452591802902,5.011188367685264
6443,PR/3309,India,primary,55.0,53.2,48.19229573756407,5.007704262435929
6444,SE/9301,India,secondary,55.0,58.666666666666664,53.66048926998273,5.006177396683931
6445,46304,Thailand,secondary,90.0,77.0,71.9954227765506,5.004577223449402
6446,36432,Thailand,secondary,80.0,66.0,61.00180935605376,4.998190643946238
6447,34706,Thailand,trunk,90.0,99.0,94.00403782717538,4.995962172824619
6448,13022,Thailand,trunk,90.0,91.0,86.00923359374356,4.990766406256441
6449,39461,Thailand,secondary,90.0,84.0,79.00948987525622,4.990510124743778
6450,10890,Thailand,trunk,90.0,83.0,78.01257826124369,4.987421738756311
6451,26078,Thailand,primary,90.0,84.0,79.01310800478997,4.98689199521003
6452,41623,Thailand,secondary,90.0,83.0,78.01314402634222,4.986855973657782
6453,SE/6266,India,secondary,55.0,58.75,53.765697351319,4.984302648681002
6454,36718,Thailand,primary,80.0,83.0,78.02261273566455,4.977387264335448
6455,52294,Thailand,secondary,90.0,89.75,84.77385971595939,4.976140284040611
6456,52802,Thailand,secondary,90.0,80.0,75.02731807700617,4.972681922993829
6457,35505,Thailand,secondary,80.0,81.0,76.03166243038885,4.968337569611151
6458,55623,Thailand,trunk,80.0,99.25,94.28531637809412,4.964683621905877
6459,33876,Thailand,trunk,90.0,98.0,93.0362719114417,4.963728088558298
6460,35728,Thailand,trunk,90.0,107.0,102.03977993682824,4.960220063171761
6461,TR/11724,India,trunk,55.0,81.0,76.04523997423227,4.954760025767726
6462,6658,Thailand,trunk,90.0,105.0,100.04561911125096,4.954380888749043
6463,38638,Thailand,secondary,90.0,80.0,75.0680689444431,4.931931055556902
6464,54737,Thailand,secondary,90.0,86.75,81.82568752200545,4.9243124779945475
6465,38365,Thailand,secondary,90.0,85.8,80.876681081454,4.923318918546002
6466,PR/1217,India,primary,45.0,49.5,44.577349738482646,4.922650261517354
6467,41645,Thailand,secondary,90.0,86.0,81.0812688955044,4.918731104495606
6468,54732,Thailand,secondary,90.0,89.5,84.58524574413221,4.914754255867791
6469,PR/3975,India,primary,45.0,46.0,41.08709230554872,4.9129076944512775
6470,45872,Thailand,secondary,80.0,84.0,79.08834652371533,4.91165347628467
6471,35134,Thailand,primary,60.0,81.0,76.09128317265017,4.908716827349835
6472,TR/13313,India,trunk,80.0,64.33333333333333,59.43046048225473,4.902872851078598
6473,40066,Thailand,secondary,80.0,83.0,78.10317785861545,4.896822141384547
6474,PR/1260,India,primary,45.0,49.5,44.60340275735919,4.896597242640809
6475,17431,Thailand,trunk,90.0,106.0,101.11015603053602,4.889843969463982
6476,PR/4071,India,primary,55.0,64.66666666666667,59.77765854915992,4.889008117506748
6477,5870,Thailand,trunk,90.0,103.5,98.61194389431563,4.88805610568437
6478,37404,Thailand,secondary,30.0,68.0,63.11430852369976,4.885691476300238
6479,PR/3867,India,primary,55.0,67.16666666666667,62.28326816076827,4.883398505898398
6480,26027,Thailand,primary,90.0,84.0,79.11712310868903,4.882876891310971
6481,40794,Thailand,secondary,90.0,65.0,60.117393416635466,4.8826065833645345
6482,33751,Thailand,primary,80.0,76.0,71.11770176231698,4.882298237683017
6483,33974,Thailand,trunk,80.0,106.5,101.6181918092959,4.881808190704106
6484,15628,Thailand,primary,90.0,90.33333333,85.45207521243803,4.88125811756197
6485,20240,Thailand,primary,80.0,85.0,80.1206543802505,4.8793456197495
6486,55544,Thailand,primary,85.0,94.0,89.12224364341584,4.8777563565841575
6487,PR/3401,India,primary,55.0,65.5,60.62539892437794,4.87460107562206
6488,PR/3104,India,primary,30.0,45.5,40.626423882204605,4.873576117795395
6489,52676,Thailand,secondary,90.0,78.0,73.12748462337255,4.872515376627447
6490,42642,Thailand,secondary,90.0,88.25,83.37977376408453,4.870226235915467
